price,sqft_m2,link,rooms,address
3500,,http://idealista.com/inmueble/26122231/,,Casa o chalet independiente en Algete
3300,,http://idealista.com/inmueble/25472929/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
5000,,http://idealista.com/inmueble/1019882/,,Casa o chalet independiente en La Moraleja
4000,,http://idealista.com/inmueble/1964017/,,"Casa o chalet independiente en calle Prados Quemados, 14, Lozoyuela-Navas-Sieteiglesias"
400,,http://idealista.com/inmueble/1763395/,,"Dúplex en avenida de Madrid, 86, Lozoyuela-Navas-Sieteiglesias"
340,,http://idealista.com/inmueble/1737149/,,"Piso en calle Calbo Sotelo, 27, Puentes Viejas"
490,,http://idealista.com/inmueble/26490317/,,"Estudio en calle del Bolillero, 35, Segunda Fase, Tres Cantos"
750,,http://idealista.com/inmueble/28874332/,,"Estudio en avenida de la Industria, 16, Zona Industrial, Tres Cantos"
300,,http://idealista.com/inmueble/31228363/,,"Piso en calle Notariado, 21, Pedrezuela"
800,,http://idealista.com/inmueble/31229190/,,"Casa de pueblo en calle de ruedajarros, 7, Algete"
3800,,http://idealista.com/inmueble/31207606/,,"Casa o chalet independiente en calle del camino de hoyarrasa, 59, La Moraleja"
450,,http://idealista.com/inmueble/26751335/,,"Piso en avenida de la Pedriza, 5, Manzanares el Real"
1200,,http://idealista.com/inmueble/25961710/,,"Piso en calle de Francisca Delgado, 7, Arroyo de la Vega, La Moraleja"
4000,,http://idealista.com/inmueble/31154490/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
2200,,http://idealista.com/inmueble/31135866/,,"Chalet pareado en El Soto de la Moraleja, La Moraleja"
700,,http://idealista.com/inmueble/31122364/,,Chalet pareado en Miraflores de la Sierra
3550,,http://idealista.com/inmueble/1253981/,,"Piso en El Soto de la Moraleja, La Moraleja"
500,,http://idealista.com/inmueble/31066490/,,"Piso en Casco Urbano, Paracuellos de Jarama"
2600,,http://idealista.com/inmueble/31059666/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
3300,,http://idealista.com/inmueble/31053297/,,"Chalet pareado en Encinar de los Reyes, La Moraleja"
400,,http://idealista.com/inmueble/31052066/,,Piso en El Vellón
300,,http://idealista.com/inmueble/31045852/,,Chalet adosado en El Vellón
300,,http://idealista.com/inmueble/31045722/,,Piso en El Vellón
1300,,http://idealista.com/inmueble/31009302/,,Chalet adosado en Club de Campo
2100,,http://idealista.com/inmueble/31008035/,,"Dúplex en Encinar de los Reyes, La Moraleja"
650,,http://idealista.com/inmueble/30844453/,,"Estudio en Pol. Industrial norte, San Sebastián de los Reyes"
650,,http://idealista.com/inmueble/30844421/,,"Estudio en Pol. Industrial norte, San Sebastián de los Reyes"
2500,,http://idealista.com/inmueble/30843314/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
4200,,http://idealista.com/inmueble/30584903/,,Chalet en La Moraleja
5000,,http://idealista.com/inmueble/30337904/,,Casa o chalet independiente en La Moraleja
5000,,http://idealista.com/inmueble/30337902/,,Casa o chalet independiente en La Moraleja
5000,,http://idealista.com/inmueble/30337901/,,Casa o chalet independiente en La Moraleja
400,,http://idealista.com/inmueble/30288639/,,Piso en Valdemanco
400,,http://idealista.com/inmueble/30288312/,,Piso en Valdemanco
5000,,http://idealista.com/inmueble/30163285/,,Casa o chalet independiente en La Moraleja
5000,,http://idealista.com/inmueble/30163284/,,Casa o chalet independiente en La Moraleja
2100,,http://idealista.com/inmueble/30131759/,,"Piso en Encinar de los Reyes, La Moraleja"
3300,,http://idealista.com/inmueble/30121282/,,"Chalet pareado en Encinar de los Reyes, La Moraleja"
2500,,http://idealista.com/inmueble/29303428/,,Casa o chalet independiente en Fuente del Fresno
3000,,http://idealista.com/inmueble/29300635/,,Casa o chalet independiente en Fuente del Fresno
3300,,http://idealista.com/inmueble/29300615/,,Casa o chalet independiente en Fuente del Fresno
10000,,http://idealista.com/inmueble/29256104/,,Casa o chalet independiente en Fuente del Fresno
3000,,http://idealista.com/inmueble/29249790/,,Casa o chalet independiente en Fuente del Fresno
7800,,http://idealista.com/inmueble/29115882/,,Casa o chalet independiente en La Moraleja
3000,,http://idealista.com/inmueble/29084032/,,Masía en Cobeña
6000,,http://idealista.com/inmueble/29011147/,,Chalet pareado en La Moraleja
16000,,http://idealista.com/inmueble/28955552/,,Casa o chalet independiente en La Moraleja
4500,,http://idealista.com/inmueble/25911017/,,"Piso en El Soto de la Moraleja, La Moraleja"
10000,,http://idealista.com/inmueble/25910681/,,Casa o chalet independiente en La Moraleja
4000,,http://idealista.com/inmueble/25468732/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
10000,,http://idealista.com/inmueble/25121858/,,Casa o chalet independiente en La Moraleja
4500,,http://idealista.com/inmueble/1391926/,,Casa o chalet independiente en Fuente del Fresno
15000,,http://idealista.com/inmueble/455245/,,Casa o chalet independiente en La Moraleja
5000,,http://idealista.com/inmueble/1111066/,,"Chalet pareado en Encinar de los Reyes, La Moraleja"
9000,,http://idealista.com/inmueble/573256/,,Casa o chalet independiente en Santo Domingo
840,,http://idealista.com/inmueble/31288917/,,"Piso en Los Arroyos, San Sebastián de los Reyes"
750,,http://idealista.com/inmueble/31288916/,,"Piso en Centro Urbano, San Sebastián de los Reyes"
600,,http://idealista.com/inmueble/31287209/,,"Piso en Centro Urbano, San Sebastián de los Reyes"
800,,http://idealista.com/inmueble/31276198/,,"Piso en Primera Fase - Nuevo Tres Cantos, Tres Cantos"
600,,http://idealista.com/inmueble/29334450/,,"Piso en Zona Estación- Centro, Tres Cantos"
900,,http://idealista.com/inmueble/31260364/,,"Piso en Primera Fase - Nuevo Tres Cantos, Tres Cantos"
800,,http://idealista.com/inmueble/31252584/,,"Piso en Rosa Luxemburgo, San Sebastián de los Reyes"
950,,http://idealista.com/inmueble/31250337/,,"Piso en Vega de la Moraleja, San Sebastián de los Reyes"
600,,http://idealista.com/inmueble/31233099/,,"Piso en Centro Urbano, San Sebastián de los Reyes"
849,,http://idealista.com/inmueble/31227759/,,"Dúplex en Zona Industrial, Tres Cantos"
799,,http://idealista.com/inmueble/31227265/,,"Piso en Zona Estación- Centro, Tres Cantos"
550,,http://idealista.com/inmueble/31178781/,,"Dúplex en Zona Industrial, Tres Cantos"
599,,http://idealista.com/inmueble/31086162/,,"Estudio en Zona Industrial, Tres Cantos"
490,,http://idealista.com/inmueble/29968208/,,"Piso en calle Charcote, El Molar"
4300,,http://idealista.com/inmueble/29098426/,,"Casa o chalet independiente en Dehesa Vieja-Puente Cultural, San Sebastián de los Reyes"
675,,http://idealista.com/inmueble/28686663/,,"Piso en calle Felix Sanz, San Agustin de Guadalix"
450,,http://idealista.com/inmueble/28675961/,,"Piso en calle Transcantabrico, San Crispín - La Estación Consorcio, Colmenar Viejo"
650,,http://idealista.com/inmueble/31257751/,,"Piso en calle sol, 12, Valdeolmos-Alalpardo"
600,,http://idealista.com/inmueble/31221585/,,"Piso en calle del greco, 10, Los Arcos - El Viviero, Colmenar Viejo"
500,,http://idealista.com/inmueble/31221199/,,"Piso en calle de la virgen de aránzazu, 2, El Olivar - La Magdalena, Colmenar Viejo"
650,,http://idealista.com/inmueble/31221072/,,"Piso en calle de la navalaosa, 59, El Cerrillo, Colmenar Viejo"
550,,http://idealista.com/inmueble/31211030/,,"Piso en travesía de san onofre, Centro Urbano, San Sebastián de los Reyes"
700,,http://idealista.com/inmueble/31196952/,,"Piso en urbanizacion cuesta blanca, 72, Alcobendas Centro, Alcobendas"
260,,http://idealista.com/inmueble/31148363/,,"Piso en mayor, 1, Valdemanco"
650,,http://idealista.com/inmueble/31133424/,,"Piso en Casco Urbano, Paracuellos de Jarama"
3000,,http://idealista.com/inmueble/31132493/,,"Piso en Encinar de los Reyes, La Moraleja"
700,,http://idealista.com/inmueble/1214862/,,"Piso en calle Jarama, Alcobendas Centro, Alcobendas"
1600,,http://idealista.com/inmueble/31082100/,,"Piso en calle laurel, El Soto de la Moraleja, La Moraleja"
3000,,http://idealista.com/inmueble/31059173/,,"Piso en El Soto de la Moraleja, La Moraleja"
1800,,http://idealista.com/inmueble/31044078/,,"Casa o chalet independiente en calle de los enebros, 163, Valdelagua"
1100,,http://idealista.com/inmueble/30869934/,,"Casa o chalet independiente en calle Mallorca, 55, Pedrezuela"
400,,http://idealista.com/inmueble/26189288/,,"Piso en calle de la Virgen de la Soledad, 5, Lozoyuela-Navas-Sieteiglesias"
12000,,http://idealista.com/inmueble/1184906/,,Casa o chalet independiente en La Moraleja
975,,http://idealista.com/inmueble/30680798/,,"Casa o chalet independiente en calle de los abetos, 3, El Molar"
9000,,http://idealista.com/inmueble/30465316/,,Casa o chalet independiente en La Moraleja
3600,,http://idealista.com/inmueble/30366571/,,"Casa o chalet independiente en calle Urbanizacion Guadalcampo, 125, Guadalix de la Sierra"
500,,http://idealista.com/inmueble/30331723/,,"Piso en calle Rosario, 8, Talamanca de Jarama"
500,,http://idealista.com/inmueble/30326171/,,"Piso en calle Ventosilla, San Agustin de Guadalix"
600,,http://idealista.com/inmueble/30314940/,,"Ático en Casco Urbano, Paracuellos de Jarama"
850,,http://idealista.com/inmueble/27992965/,,"Estudio en calle Alava, 4, Sta. Bárbara-La Zaporra, San Sebastián de los Reyes"
750,,http://idealista.com/inmueble/30033110/,,"Estudio en Pol. Industrial norte, San Sebastián de los Reyes"
2300,,http://idealista.com/inmueble/26528757/,,"Casa o chalet independiente en calle de los Olmos, 217, Valdelagua"
4700,,http://idealista.com/inmueble/29591818/,,Casa o chalet independiente en La Moraleja
650,,http://idealista.com/inmueble/29556558/,,"Piso en plaza del Padre Llanos, 4, Segunda Fase, Tres Cantos"
825,,http://idealista.com/inmueble/29453813/,,"Piso en Norte, Alcobendas"
1500,,http://idealista.com/inmueble/29385474/,,"Piso en calle del Almendro, 15, Alcobendas Centro, Alcobendas"
900,,http://idealista.com/inmueble/29337126/,,"Ático en calle Valdeciprian, 21, Daganzo de Arriba"
1300,,http://idealista.com/inmueble/25274775/,,"Casa o chalet independiente en calle Siete Abanicos, 1, Miraflores de la Sierra"
700,,http://idealista.com/inmueble/29147194/,,"Piso en travesía del parque, 1, Centro, Colmenar Viejo"
1500,,http://idealista.com/inmueble/28652835/,,"Finca rústica en M-104, s/n, San Agustin de Guadalix"
400,,http://idealista.com/inmueble/28546456/,,"Dúplex en calle Santa Barbara, 20, Torrelaguna"
450,,http://idealista.com/inmueble/27895521/,,"Estudio en calle Torrelaguna, 89, Fuente el Saz de Jarama"
1100,,http://idealista.com/inmueble/27320817/,,"Casa o chalet independiente en calle de los Peligros, 46, La Serna del Monte"
399,,http://idealista.com/inmueble/1633649/,,"Piso en avenida del Paular, 13, Rascafría"
5000,,http://idealista.com/inmueble/1266489/,,Casa o chalet independiente en La Moraleja
4000,,http://idealista.com/inmueble/2078236/,,"Casa o chalet independiente en avenida Soto, 19, Soto del Real"
400,,http://idealista.com/inmueble/1975011/,,"Piso en calle Mayor, 5, Miraflores de la Sierra"
550,,http://idealista.com/inmueble/30856111/,,"Estudio en calle adela ginés, 21, San Agustin de Guadalix"
400,,http://idealista.com/inmueble/359347/,,"Estudio en calle Ramon Maria de Valle Inclan, 7, Algete"
800,,http://idealista.com/inmueble/31250227/,,"Piso en calle de la escarcha, 2, Zona Estación- Centro, Tres Cantos"
450,,http://idealista.com/inmueble/27087841/,,"Piso en calle San Antonio, 1, Miraflores de la Sierra"
2400,,http://idealista.com/inmueble/31196314/,,"Piso en El Soto de la Moraleja, La Moraleja"
1200,,http://idealista.com/inmueble/31191796/,,"Piso en Norte, Alcobendas"
650,,http://idealista.com/inmueble/31155325/,,"Piso en Sta. Bárbara-La Zaporra, San Sebastián de los Reyes"
850,,http://idealista.com/inmueble/31145802/,,"Chalet en Casco Urbano, Paracuellos de Jarama"
2200,,http://idealista.com/inmueble/31131283/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
375,,http://idealista.com/inmueble/25319320/,,"Piso en calle Mayor, 108, Bustarviejo"
875,,http://idealista.com/inmueble/30937103/,,"Chalet adosado en callejón las arcas, 3, El Molar"
3400,,http://idealista.com/inmueble/30813146/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
7500,,http://idealista.com/inmueble/559916/,,Casa o chalet independiente en La Moraleja
2300,,http://idealista.com/inmueble/1386272/,,"Piso en Encinar de los Reyes, La Moraleja"
2800,,http://idealista.com/inmueble/30497242/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
500,,http://idealista.com/inmueble/30323375/,,"Dúplex en travesía del Torote, 1, Soto del Real"
2900,,http://idealista.com/inmueble/30306228/,,"Chalet pareado en El Soto de la Moraleja, La Moraleja"
2600,,http://idealista.com/inmueble/30301983/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
2800,,http://idealista.com/inmueble/30298159/,,"Piso en El Soto de la Moraleja, La Moraleja"
4000,,http://idealista.com/inmueble/799633/,,Casa o chalet independiente en La Moraleja
4500,,http://idealista.com/inmueble/30265074/,,Casa o chalet independiente en Ciudalcampo
3500,,http://idealista.com/inmueble/30259228/,,"Dúplex en El Soto de la Moraleja, La Moraleja"
2400,,http://idealista.com/inmueble/30207906/,,"Piso en Encinar de los Reyes, La Moraleja"
3550,,http://idealista.com/inmueble/29794309/,,"Piso en El Soto de la Moraleja, La Moraleja"
500,,http://idealista.com/inmueble/29439017/,,Chalet adosado en Bustarviejo
1300,,http://idealista.com/inmueble/29109399/,,"Casa o chalet independiente en camino San Andrés, 58, Miraflores de la Sierra"
5000,,http://idealista.com/inmueble/28772447/,,Casa o chalet independiente en La Moraleja
2400,,http://idealista.com/inmueble/28699570/,,Casa o chalet independiente en Valdelagua
4950,,http://idealista.com/inmueble/28197743/,,Casa o chalet independiente en La Moraleja
1800,,http://idealista.com/inmueble/26209595/,,"Casa o chalet independiente en calle Tomillar, 23, Miraflores de la Sierra"
375,,http://idealista.com/inmueble/1960200/,,"Piso en calle Ibañez Marín, 9, Rascafría"
7000,,http://idealista.com/inmueble/1241465/,,Casa o chalet independiente en Ciudalcampo
750,,http://idealista.com/inmueble/2002703/,,"Piso en calle Isla Graciosa, 2, Centro Urbano, San Sebastián de los Reyes"
725,,http://idealista.com/inmueble/1691296/,,"Piso en bulevar Salvador Allende, 7, Alcobendas Centro, Alcobendas"
4000,,http://idealista.com/inmueble/464002/,,Casa o chalet independiente en Ciudalcampo
1000,,http://idealista.com/inmueble/31177682/,,"Chalet adosado en acacias, 2, Fuente el Saz de Jarama"
450,,http://idealista.com/inmueble/31219898/,,Dúplex en Buitrago del Lozoya
695,,http://idealista.com/inmueble/31185452/,,"Piso en callejón de san francisco, Centro, Colmenar Viejo"
750,,http://idealista.com/inmueble/31155781/,,"Dúplex en calle de julián berrendero, San Agustin de Guadalix"
690,,http://idealista.com/inmueble/31154548/,,"Ático en julian berrendero, San Agustin de Guadalix"
1500,,http://idealista.com/inmueble/31152558/,,Chalet adosado en Ciudalcampo
850,,http://idealista.com/inmueble/31132698/,,Dúplex en San Agustin de Guadalix
575,,http://idealista.com/inmueble/31100584/,,"Piso en calle de la navalaosa, El Cerrillo, Colmenar Viejo"
650,,http://idealista.com/inmueble/31097583/,,"Piso en calle del matadero viejo, El Cerrillo, Colmenar Viejo"
500,,http://idealista.com/inmueble/31088650/,,"Piso en real, Centro, Colmenar Viejo"
4750,,http://idealista.com/inmueble/31067424/,,"Casa o chalet independiente en El Soto de la Moraleja, La Moraleja"
550,,http://idealista.com/inmueble/733285/,,"Dúplex en Casco Urbano, Paracuellos de Jarama"
2900,,http://idealista.com/inmueble/30952824/,,"Chalet pareado en El Soto de la Moraleja, La Moraleja"
2300,,http://idealista.com/inmueble/30888767/,,"Piso en Encinar de los Reyes, La Moraleja"
2250,,http://idealista.com/inmueble/30878587/,,"Dúplex en Encinar de los Reyes, La Moraleja"
1450,,http://idealista.com/inmueble/30811079/,,Chalet adosado en Club de Campo
2100,,http://idealista.com/inmueble/1257711/,,Casa o chalet independiente en Ciudalcampo
300,,http://idealista.com/inmueble/30590693/,,"Piso en calle de las Eras, 17, Pedrezuela"
2500,,http://idealista.com/inmueble/30578359/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
3600,,http://idealista.com/inmueble/30553339/,,"Chalet pareado en Encinar de los Reyes, La Moraleja"
2800,,http://idealista.com/inmueble/25311968/,,Casa o chalet independiente en Valdelagua
3500,,http://idealista.com/inmueble/28410958/,,Casa o chalet independiente en Ciudalcampo
3200,,http://idealista.com/inmueble/30493419/,,"Dúplex en Encinar de los Reyes, La Moraleja"
5000,,http://idealista.com/inmueble/30451380/,,Casa o chalet independiente en Santo Domingo
3300,,http://idealista.com/inmueble/30198038/,,Chalet pareado en La Moraleja
2600,,http://idealista.com/inmueble/29432913/,,"Ático en El Soto de la Moraleja, La Moraleja"
6000,,http://idealista.com/inmueble/28427042/,,Casa o chalet independiente en Ciudalcampo
3000,,http://idealista.com/inmueble/26630567/,,Casa o chalet independiente en Santo Domingo
650,,http://idealista.com/inmueble/27101328/,,"Estudio en Encinar de los Reyes, La Moraleja"
2000,,http://idealista.com/inmueble/26569643/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
2400,,http://idealista.com/inmueble/1292193/,,"Piso en El Soto de la Moraleja, La Moraleja"
500,,http://idealista.com/inmueble/31281952/,,"Piso en El Olivar - La Magdalena, Colmenar Viejo"
500,,http://idealista.com/inmueble/28366397/,,"Ático en Casco Urbano, Paracuellos de Jarama"
350,,http://idealista.com/inmueble/31261225/,,Piso en Pedrezuela
850,,http://idealista.com/inmueble/31251923/,,"Casa o chalet independiente en Soto de Viñuelas, Tres Cantos"
700,,http://idealista.com/inmueble/31232220/,,"Piso en Primera Fase - Nuevo Tres Cantos, Tres Cantos"
625,,http://idealista.com/inmueble/31037860/,,"Piso en Miramadrid, Paracuellos de Jarama"
380,,http://idealista.com/inmueble/30858611/,,Piso en Pedrezuela
500,,http://idealista.com/inmueble/26845642/,,Dúplex en Manzanares el Real
500,,http://idealista.com/inmueble/26681688/,,"Piso en calle Almendro, 20, El Molar"
3500,,http://idealista.com/inmueble/29955398/,,"Piso en El Soto de la Moraleja, La Moraleja"
3800,,http://idealista.com/inmueble/29025116/,,Chalet pareado en La Moraleja
350,,http://idealista.com/inmueble/28672664/,,"Dúplex en calle Santa Ana, 6, Lozoyuela-Navas-Sieteiglesias"
575,,http://idealista.com/inmueble/1937105/,,"Estudio en avenida Castilla la Mancha, 26, Los Arroyos, San Sebastián de los Reyes"
850,,http://idealista.com/inmueble/28313828/,,"Chalet pareado en calle del Real, 6, Lozoyuela-Navas-Sieteiglesias"
400,,http://idealista.com/inmueble/408943/,,"Piso en camino Nuevo, 9, Miraflores de la Sierra"
5000,,http://idealista.com/inmueble/26487424/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
4000,,http://idealista.com/inmueble/25419819/,,"Chalet pareado en calle Agatha Christie, Encinar de los Reyes, La Moraleja"
425,,http://idealista.com/inmueble/31223699/,,"Dúplex en talamanca, 6, Valdetorres de Jarama"
4000,,http://idealista.com/inmueble/31205560/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
4000,,http://idealista.com/inmueble/31205282/,,Casa o chalet independiente en Ciudalcampo
2100,,http://idealista.com/inmueble/31204988/,,"Piso en Encinar de los Reyes, La Moraleja"
2800,,http://idealista.com/inmueble/31196610/,,"Piso en El Soto de la Moraleja, La Moraleja"
500,,http://idealista.com/inmueble/31194636/,,Piso en Talamanca de Jarama
2600,,http://idealista.com/inmueble/31184064/,,"Piso en El Soto de la Moraleja, La Moraleja"
600,,http://idealista.com/inmueble/29205255/,,"Ático en cuesta de la Iglesia, 8, San Agustin de Guadalix"
4900,,http://idealista.com/inmueble/31155676/,,"Chalet pareado en Encinar de los Reyes, La Moraleja"
2250,,http://idealista.com/inmueble/31155484/,,"Dúplex en Encinar de los Reyes, La Moraleja"
2200,,http://idealista.com/inmueble/31155264/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
850,,http://idealista.com/inmueble/31119277/,,"Dúplex en avenida de madrid, 50, Ensanche, Alcobendas"
750,,http://idealista.com/inmueble/31109055/,,"Piso en Centro, Colmenar Viejo"
500,,http://idealista.com/inmueble/1650699/,,"Chalet adosado en calle Nava, 22, Lozoyuela-Navas-Sieteiglesias"
5000,,http://idealista.com/inmueble/30844609/,,Casa o chalet independiente en La Moraleja
649,,http://idealista.com/inmueble/31277372/,,"Piso en Segunda Fase, Tres Cantos"
750,,http://idealista.com/inmueble/2115045/,,"Piso en avenida Artesanos, 64, Primera Fase - Nuevo Tres Cantos, Tres Cantos"
3500,,http://idealista.com/inmueble/31129349/,,"Chalet pareado en Encinar de los Reyes, La Moraleja"
4150,,http://idealista.com/inmueble/31098018/,,Chalet adosado en La Moraleja
750,,http://idealista.com/inmueble/31081715/,,"Piso en Alcobendas Centro, Alcobendas"
600,,http://idealista.com/inmueble/31035778/,,"Piso en avenida de españa, 56, Sta. Bárbara-La Zaporra, San Sebastián de los Reyes"
380,,http://idealista.com/inmueble/25243153/,,"Piso en calle Peligros, 24, Pedrezuela"
1850,,http://idealista.com/inmueble/25122706/,,"Piso en Encinar de los Reyes, La Moraleja"
3000,,http://idealista.com/inmueble/30921899/,,"Chalet pareado en begonia, El Soto de la Moraleja, La Moraleja"
800,,http://idealista.com/inmueble/28157536/,,"Casa o chalet independiente en carretera Berrueco-Cervera, 1, El Berrueco"
850,,http://idealista.com/inmueble/30826713/,,"Dúplex en avenida de viñuelas, Segunda Fase, Tres Cantos"
525,,http://idealista.com/inmueble/959987/,,"Piso en calle Fragua, 2, Ajalvir"
750,,http://idealista.com/inmueble/30803922/,,"Estudio en carretera de fuencarral, 44, Zona Industrial, Alcobendas"
2500,,http://idealista.com/inmueble/30753241/,,"Dúplex en paseo de los parques, Encinar de los Reyes, La Moraleja"
1200,,http://idealista.com/inmueble/30666615/,,"Casa o chalet independiente en calle Puerto Despeñaperros, 807, Cotos de Monterrey"
330,,http://idealista.com/inmueble/30647795/,,"Piso en calle del pilar, Pedrezuela"
420,,http://idealista.com/inmueble/30582816/,,"Piso en calle de la Loma, El Molar"
380,,http://idealista.com/inmueble/30582793/,,"Dúplex en calle Amigos, El Molar"
750,,http://idealista.com/inmueble/30513434/,,"Casa o chalet independiente en calle Peñalara, 2, Cotos de Monterrey"
300,,http://idealista.com/inmueble/30439220/,,"Piso en calle la Fuente, 2, Ribatejada"
400,,http://idealista.com/inmueble/29395062/,,"Ático en calle Julián Berrendero, San Agustin de Guadalix"
550,,http://idealista.com/inmueble/30293238/,,"Piso en plaza Coronacion, 1, Alcobendas Centro, Alcobendas"
3500,,http://idealista.com/inmueble/30214877/,,Chalet pareado en La Moraleja
320,,http://idealista.com/inmueble/1142581/,,"Piso en calle Rio Jarama, 3, Talamanca de Jarama"
2500,,http://idealista.com/inmueble/30198037/,,"Chalet pareado en El Soto de la Moraleja, La Moraleja"
575,,http://idealista.com/inmueble/30183666/,,"Dúplex en calle Alejandro Rubio, Guadalix de la Sierra"
400,,http://idealista.com/inmueble/29758014/,,"Piso en travesía Felix Sanz, 1, San Agustin de Guadalix"
505,,http://idealista.com/inmueble/29646182/,,"Dúplex en Rio Tajo, El Molar"
300,,http://idealista.com/inmueble/29466917/,,"Piso en calle la Fuente, 2, Ribatejada"
600,,http://idealista.com/inmueble/28789798/,,"Dúplex en Villa, Talamanca de Jarama"
515,,http://idealista.com/inmueble/28778092/,,"Dúplex en Villa, Talamanca de Jarama"
2400,,http://idealista.com/inmueble/25720528/,,"Piso en El Soto de la Moraleja, La Moraleja"
1950,,http://idealista.com/inmueble/28048219/,,"Piso en El Soto de la Moraleja, La Moraleja"
400,,http://idealista.com/inmueble/27662698/,,"Dúplex en Amigos, El Molar"
430,,http://idealista.com/inmueble/27534620/,,"Dúplex en Amigos, El Molar"
470,,http://idealista.com/inmueble/27534623/,,"Dúplex en Amigos, El Molar"
440,,http://idealista.com/inmueble/27534622/,,"Dúplex en Amigos, El Molar"
370,,http://idealista.com/inmueble/27498132/,,"Dúplex en Amigos, El Molar"
465,,http://idealista.com/inmueble/27498576/,,"Dúplex en Amigos, El Molar"
340,,http://idealista.com/inmueble/1163749/,,"Piso en calle Peligros, 24, Pedrezuela"
500,,http://idealista.com/inmueble/1552157/,,"Piso en calle Embudo, 26, Fuente el Saz de Jarama"
440,,http://idealista.com/inmueble/26459520/,,"Casa o chalet independiente en calle Carlos Jimenez Diaz, La Cabrera"
475,,http://idealista.com/inmueble/28013039/,,Dúplex en Valdetorres de Jarama
600,,http://idealista.com/inmueble/26276885/,,"Estudio en Zona Industrial, Tres Cantos"
590,,http://idealista.com/inmueble/28952413/,,"Piso en San Andrés, Colmenar Viejo"
700,,http://idealista.com/inmueble/31205312/,,"Piso en calle de la libertad, Alcobendas Centro, Alcobendas"
825,,http://idealista.com/inmueble/31196923/,,"Piso en Primera Fase - Nuevo Tres Cantos, Tres Cantos"
525,,http://idealista.com/inmueble/31186632/,,"Piso en calle de ramón esteban, Centro Urbano, San Sebastián de los Reyes"
1100,,http://idealista.com/inmueble/31186295/,,"Chalet adosado en océano atlantico, 36, Miramadrid, Paracuellos de Jarama"
580,,http://idealista.com/inmueble/31147912/,,"Piso en calle de los picos de olite, Centro Urbano, San Sebastián de los Reyes"
900,,http://idealista.com/inmueble/31132667/,,"Piso en calle del pintor murillo, Ensanche, Alcobendas"
650,,http://idealista.com/inmueble/31126487/,,"Ático en luis carreño, San Agustin de Guadalix"
600,,http://idealista.com/inmueble/31124052/,,"Piso en calle de la paz, Alcobendas Centro, Alcobendas"
550,,http://idealista.com/inmueble/28639154/,,"Piso en El Olivar - La Magdalena, Colmenar Viejo"
650,,http://idealista.com/inmueble/31091712/,,"Piso en calle de la libertad, Alcobendas Centro, Alcobendas"
350,,http://idealista.com/inmueble/31086101/,,"Piso en calle el caz, Guadalix de la Sierra"
3200,,http://idealista.com/inmueble/31054087/,,"Chalet pareado en El Soto de la Moraleja, La Moraleja"
1500,,http://idealista.com/inmueble/31019090/,,"Piso en El Soto de la Moraleja, La Moraleja"
2200,,http://idealista.com/inmueble/31009558/,,"Piso en El Soto de la Moraleja, La Moraleja"
850,,http://idealista.com/inmueble/31004602/,,"Piso en avenida de castilla-la mancha, 162, Rosa Luxemburgo, San Sebastián de los Reyes"
1800,,http://idealista.com/inmueble/30920440/,,Casa de pueblo en Valdeolmos-Alalpardo
2900,,http://idealista.com/inmueble/30885475/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
2100,,http://idealista.com/inmueble/30839922/,,"Dúplex en Encinar de los Reyes, La Moraleja"
1100,,http://idealista.com/inmueble/30819989/,,"Piso en Alcobendas Centro, Alcobendas"
4500,,http://idealista.com/inmueble/30772622/,,"Chalet pareado en Encinar de los Reyes, La Moraleja"
4300,,http://idealista.com/inmueble/30757255/,,"Chalet pareado en Encinar de los Reyes, La Moraleja"
3500,,http://idealista.com/inmueble/30748842/,,"Chalet pareado en Encinar de los Reyes, La Moraleja"
6000,,http://idealista.com/inmueble/30745627/,,Casa o chalet independiente en Fuente del Fresno
700,,http://idealista.com/inmueble/30676213/,,"Estudio en Vega de la Moraleja, San Sebastián de los Reyes"
800,,http://idealista.com/inmueble/30535650/,,"Estudio en Vega de la Moraleja, San Sebastián de los Reyes"
600,,http://idealista.com/inmueble/30462364/,,Piso en Valdeolmos-Alalpardo
750,,http://idealista.com/inmueble/30302670/,,"Estudio en Vega de la Moraleja, San Sebastián de los Reyes"
700,,http://idealista.com/inmueble/28654678/,,"Piso en Miramadrid, Paracuellos de Jarama"
2600,,http://idealista.com/inmueble/30109295/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
6000,,http://idealista.com/inmueble/28019667/,,Casa o chalet independiente en Fuente del Fresno
